task_id,answer,correct_answer
1376,comparison,preparation
1377,attribution,attribution
1378,sequence,evidence
1379,condition,elaboration
1380,evaluation,evaluation
1381,effect,joint
1382,sequence,evidence
1383,evaluation,evaluation
1384,condition,elaboration
1385,contrast,contrast
1386,cause,joint
1387,attribution,attribution
1388,evaluation,evaluation
1389,purpose,joint
1390,purpose,purpose
1391,conclusion,elaboration
1392,condition,condition
1393,cause-effect,cause
1394,contrast,contrast
1395,cause-effect,cause
1396,conclusion,condition
1397,conclusion,condition
1398,joint,joint
1399,attribution,contrast
1400,elaboration,elaboration
1401,cause,joint
1402,cause-effect,cause
1403,motivation,elaboration
1404,contrast,contrast
1405,evaluation,solutionhood
1406,effect,joint
1407,joint,joint
1408,cause-effect,cause
1409,purpose,purpose
1410,condition,elaboration
1411,purpose,joint
1412,elaboration,sequence
1413,contrast,contrast
1414,motivation,condition
1415,elaboration,elaboration
1416,effect,joint
1417,contrast,contrast
1418,effect,joint
1419,purpose,purpose
1420,joint,joint
1421,concession,condition
1422,effect,joint
1423,evaluation,evaluation
1424,preparation,preparation
1425,evaluation,preparation
1426,sequence,evidence
1427,solutionhood,preparation
1428,purpose,purpose
1429,restatement,restatement
1430,solutionhood,evaluation
1431,evidence,sequence
1432,condition,elaboration
1433,cause-effect,cause
1434,elaboration,elaboration
1435,cause-effect,cause
1436,conclusion,condition
1437,purpose,joint
1438,background,joint
1439,cause-effect,cause-effect
1440,evaluation,evaluation
1441,elaboration,elaboration
1442,purpose,attribution
1443,effect,joint
1444,contrast,contrast
1445,comparison,preparation
1446,condition,elaboration
1447,cause-effect,cause
1448,comparison,preparation
1449,comparison,preparation
1450,joint,joint
1451,conclusion,condition
1452,effect,joint
1453,motivation,elaboration
1454,cause-effect,cause
1455,cause,joint
1456,sequence,sequence
1457,effect,joint
1458,purpose,purpose
1459,contrast,contrast
1460,contrast,contrast
1461,elaboration,elaboration
1462,comparison,comparison
1463,elaboration,elaboration
1464,effect,joint
1465,cause,joint
1466,cause-effect,cause
1467,elaboration,elaboration
1468,elaboration,elaboration
1469,background,joint
1470,elaboration,elaboration
1471,comparison,preparation
1472,elaboration,elaboration
1473,attribution,attribution
1474,attribution,attribution
1475,contrast,contrast
1476,purpose,joint
1477,cause-effect,cause
1478,conclusion,elaboration
1479,cause-effect,cause
1480,background,joint
1481,condition,condition
1482,purpose,joint
1483,evidence,evaluation
1484,purpose,contrast
1485,elaboration,concession
1486,motivation,elaboration
1487,cause-effect,cause
1488,condition,conclusion
1489,purpose,purpose
1490,effect,attribution
1491,cause-effect,cause
1492,joint,cause
1493,evaluation,evidence
1494,motivation,elaboration
1495,joint,joint
1496,joint,joint
1497,attribution,attribution
1498,cause-effect,cause
1499,sequence,sequence
1500,background,joint
1501,effect,joint
1502,elaboration,elaboration
1503,conclusion,interpretation-evaluation
1504,evidence,preparation
1505,elaboration,elaboration
1506,elaboration,elaboration
1507,cause-effect,cause
1508,attribution,contrast
1509,purpose,purpose
1510,evidence,evaluation
1511,effect,joint
1512,joint,joint
1513,elaboration,elaboration
1514,elaboration,elaboration
1515,elaboration,elaboration
1516,elaboration,elaboration
1517,conclusion,condition
1518,conclusion,elaboration
1519,sequence,sequence
1520,cause-effect,cause
1521,cause-effect,cause
1522,elaboration,elaboration
1523,comparison,preparation
1524,evaluation,evaluation
1525,background,cause
1526,background,cause
1527,effect,joint
1528,elaboration,elaboration
1529,background,attribution
1530,attribution,attribution
1531,condition,condition
1532,evaluation,evidence
1533,condition,condition
1534,joint,joint
1535,contrast,contrast
1536,evidence,evaluation
1537,purpose,purpose
1538,purpose,joint
1539,cause-effect,cause
1540,condition,condition
1541,effect,joint
1542,attribution,attribution
1543,evaluation,preparation
1544,effect,contrast
1545,elaboration,elaboration
1546,elaboration,elaboration
1547,effect,joint
1548,contrast,contrast
1549,purpose,contrast
1550,concession,elaboration
1551,effect,joint
1552,elaboration,elaboration
1553,motivation,elaboration
1554,cause-effect,cause
1555,attribution,attribution
1556,elaboration,elaboration
1557,concession,concession
1558,contrast,contrast
1559,cause,joint
1560,background,joint
1561,effect,joint
1562,elaboration,sequence
1563,cause-effect,cause
1564,elaboration,elaboration
1565,elaboration,elaboration
1566,elaboration,elaboration
1567,effect,joint
1568,purpose,background
1569,sequence,sequence
1570,conclusion,elaboration
1571,attribution,antithesis
1572,background,joint
1573,background,joint
1574,evaluation,evaluation
1575,purpose,joint
1576,evaluation,preparation
1577,evaluation,preparation
1578,purpose,joint
1579,elaboration,elaboration
1580,evidence,preparation
1581,evaluation,evaluation
1582,conclusion,elaboration
1583,background,joint
1584,joint,joint
1585,contrast,contrast
1586,cause-effect,cause
1587,contrast,contrast
1588,comparison,comparison
1589,condition,elaboration
1590,cause,background
1591,joint,joint
1592,preparation,preparation
1593,contrast,contrast
1594,purpose,joint
1595,effect,joint
1596,contrast,contrast
1597,evaluation,preparation
1598,evaluation,preparation
1599,evaluation,solutionhood
1600,joint,joint
1601,condition,condition
1602,sequence,sequence
1603,joint,joint
1604,attribution,attribution
1605,attribution,attribution
1606,sequence,sequence
1607,contrast,contrast
1608,elaboration,elaboration
1609,cause-effect,cause
1610,cause-effect,cause
1611,effect,joint
1612,purpose,purpose
1613,cause-effect,cause
1614,background,background
1615,comparison,comparison
1616,evaluation,preparation
1617,cause,joint
1618,condition,condition
1619,contrast,contrast
1620,purpose,purpose
1621,cause,joint
1622,cause-effect,cause
1623,cause,joint
1624,cause-effect,cause
1625,elaboration,elaboration
1626,solutionhood,preparation
1627,purpose,background
1628,elaboration,elaboration
1629,elaboration,elaboration
1630,condition,elaboration
1631,elaboration,elaboration
1632,purpose,background
1633,elaboration,elaboration
1634,purpose,attribution
1635,condition,elaboration
1636,sequence,sequence
1637,elaboration,elaboration
1638,joint,joint
1639,evidence,preparation
1640,solutionhood,preparation
1641,concession,concession
1642,motivation,elaboration
1643,effect,contrast
1644,cause-effect,cause
1645,background,joint
1646,joint,joint
1647,cause,joint
1648,cause-effect,cause
1649,purpose,attribution
1650,elaboration,elaboration
1651,concession,elaboration
1652,background,cause
1653,cause,joint
1654,evidence,preparation
1655,joint,cause
1656,cause,joint
1657,comparison,cause-effect
1658,attribution,attribution
1659,effect,joint
1660,elaboration,sequence
1661,cause-effect,cause
1662,motivation,elaboration
1663,effect,cause
1664,attribution,attribution
1665,elaboration,elaboration
1666,cause-effect,cause
1667,purpose,joint
1668,joint,joint
1669,background,joint
1670,purpose,purpose
1671,effect,joint
1672,conclusion,elaboration
1673,comparison,preparation
1674,joint,joint
1675,effect,joint
1676,cause-effect,cause-effect
1677,evidence,evidence
1678,sequence,sequence
1679,effect,joint
1680,effect,joint
1681,background,joint
1682,cause,cause
1683,joint,joint
1684,background,joint
1685,purpose,joint
1686,purpose,purpose
1687,background,joint
1688,condition,elaboration
1689,contrast,contrast
1690,evaluation,evidence
1691,evidence,sequence
1692,comparison,comparison
1693,purpose,joint
1694,effect,purpose
1695,comparison,preparation
1696,cause-effect,cause
1697,evaluation,evidence
1698,comparison,comparison
1699,purpose,joint
1700,elaboration,elaboration
1701,evidence,preparation
1702,cause-effect,cause
1703,cause-effect,cause
1704,background,joint
1705,background,cause
1706,condition,interpretation-evaluation
1707,condition,elaboration
1708,joint,joint
1709,concession,concession
1710,joint,joint
1711,effect,joint
1712,contrast,contrast
1713,elaboration,elaboration
1714,condition,elaboration
1715,effect,joint
1716,contrast,contrast
1717,cause-effect,cause
1718,cause,joint
1719,sequence,sequence
1720,contrast,contrast
1721,motivation,elaboration
1722,background,attribution
1723,cause-effect,cause-effect
1724,sequence,sequence
1725,evidence,evaluation
1726,effect,joint
1727,evaluation,evaluation
1728,comparison,preparation
1729,cause-effect,cause
1730,joint,joint
1731,evidence,preparation
1732,evaluation,evidence
1733,purpose,joint
1734,elaboration,elaboration
1735,evaluation,evidence
1736,solutionhood,preparation
1737,effect,contrast
1738,effect,attribution
1739,effect,joint
1740,attribution,attribution
1741,conclusion,elaboration
1742,cause,joint
1743,evidence,preparation
1744,effect,joint
1745,effect,joint
1746,cause,joint
1747,cause-effect,cause
1748,contrast,contrast
1749,elaboration,elaboration
1750,sequence,sequence
1751,elaboration,elaboration
1752,attribution,attribution
1753,concession,elaboration
1754,comparison,preparation
1755,joint,cause
1756,attribution,attribution
1757,background,joint
1758,elaboration,elaboration
1759,evidence,sequence
1760,joint,joint
1761,evidence,evaluation
1762,sequence,sequence
1763,comparison,comparison
1764,evaluation,solutionhood
1765,cause-effect,cause
1766,evidence,preparation
1767,attribution,attribution
1768,elaboration,elaboration
1769,purpose,joint
1770,background,cause
1771,motivation,concession
1772,sequence,sequence
1773,effect,joint
1774,effect,joint
1775,condition,elaboration
1776,elaboration,elaboration
1777,concession,elaboration
1778,elaboration,elaboration
1779,background,attribution
1780,elaboration,elaboration
1781,background,joint
1782,elaboration,elaboration
1783,effect,joint
1784,evaluation,preparation
1785,effect,joint
1786,effect,joint
1787,effect,joint
1788,condition,elaboration
1789,background,attribution
1790,contrast,attribution
1791,joint,joint
1792,evaluation,preparation
1793,contrast,contrast
1794,evidence,preparation
1795,motivation,elaboration
1796,purpose,purpose
1797,background,joint
1798,attribution,attribution
1799,joint,purpose
1800,purpose,attribution
1801,elaboration,elaboration
1802,purpose,purpose
1803,sequence,sequence
1804,evaluation,evaluation
1805,effect,joint
1806,evidence,preparation
1807,condition,condition
1808,attribution,attribution
1809,contrast,contrast
1810,concession,elaboration
1811,joint,joint
1812,contrast,contrast
1813,cause-effect,cause
1814,effect,contrast
1815,purpose,purpose
1816,cause-effect,cause
1817,elaboration,elaboration
1818,purpose,purpose
1819,effect,joint
1820,evidence,evidence
1821,background,joint
1822,background,joint
1823,joint,joint
1824,condition,condition
1825,elaboration,elaboration
1826,condition,condition
1827,elaboration,concession
1828,elaboration,elaboration
1829,effect,joint
1830,condition,condition
1831,concession,elaboration
1832,cause,background
1833,cause-effect,cause-effect
1834,elaboration,elaboration
1835,elaboration,elaboration
1836,concession,elaboration
1837,cause,background
1838,joint,joint
1839,cause,joint
1840,evidence,evaluation
1841,solutionhood,evidence
1842,elaboration,elaboration
1843,solutionhood,preparation
1844,elaboration,elaboration
1845,elaboration,elaboration
1846,evaluation,evidence
1847,elaboration,elaboration
1848,contrast,contrast
1849,comparison,preparation
1850,elaboration,sequence
1851,evidence,preparation
1852,elaboration,elaboration
1853,evaluation,solutionhood
1854,cause-effect,cause
1855,elaboration,elaboration
1856,attribution,attribution
1857,cause-effect,cause
1858,cause,joint
1859,cause-effect,cause
1860,cause-effect,cause
1861,contrast,contrast
1862,contrast,contrast
1863,cause-effect,cause
1864,background,joint
1865,background,attribution
1866,elaboration,elaboration
1867,sequence,sequence
1868,background,joint
1869,effect,attribution
1870,elaboration,elaboration
1871,contrast,contrast
1872,cause-effect,cause-effect
1873,contrast,contrast
1874,comparison,preparation
1875,cause-effect,cause
1876,contrast,contrast
1877,sequence,sequence
1878,elaboration,elaboration
1879,evaluation,evaluation
1880,joint,joint
1881,purpose,purpose
1882,condition,condition
1883,conclusion,elaboration
1884,concession,elaboration
1885,comparison,comparison
1886,elaboration,elaboration
1887,elaboration,elaboration
1888,evaluation,evaluation
1889,effect,joint
1890,attribution,attribution
1891,joint,joint
1892,conclusion,condition
1893,elaboration,elaboration
1894,cause,joint
1895,elaboration,elaboration
1896,purpose,purpose
1897,purpose,joint
1898,elaboration,elaboration
1899,evaluation,preparation
1900,joint,joint
1901,cause,joint
1902,restatement,restatement
1903,comparison,preparation
1904,attribution,attribution
1905,condition,condition
1906,purpose,joint
1907,restatement,restatement
1908,elaboration,elaboration
1909,elaboration,concession
1910,elaboration,elaboration
1911,purpose,joint
1912,purpose,purpose
1913,condition,elaboration
1914,sequence,sequence
1915,contrast,contrast
1916,effect,joint
1917,sequence,evidence
1918,condition,elaboration
1919,attribution,attribution
1920,background,joint
1921,elaboration,elaboration
1922,cause,joint
1923,condition,condition
1924,attribution,attribution
1925,purpose,purpose
1926,cause-effect,cause
1927,elaboration,elaboration
1928,cause,joint
1929,concession,concession
1930,joint,joint
1931,joint,joint
1932,purpose,purpose
1933,background,attribution
1934,contrast,contrast
1935,joint,joint
1936,motivation,elaboration
1937,purpose,purpose
1938,condition,condition
1939,concession,elaboration
1940,attribution,attribution
1941,contrast,attribution
1942,background,background
1943,effect,joint
1944,elaboration,elaboration
1945,joint,joint
1946,evaluation,evaluation
1947,contrast,contrast
1948,evidence,preparation
1949,solutionhood,preparation
1950,motivation,elaboration
1951,elaboration,elaboration
1952,cause-effect,cause
1953,elaboration,elaboration
1954,sequence,sequence
1955,cause,background
1956,elaboration,elaboration
1957,condition,condition
1958,condition,elaboration
1959,condition,condition
1960,concession,elaboration
1961,joint,joint
1962,comparison,preparation
1963,solutionhood,preparation
1964,condition,condition
1965,condition,elaboration
1966,background,joint
1967,attribution,attribution
1968,sequence,evidence
1969,background,background
1970,cause-effect,cause
1971,attribution,attribution
1972,condition,elaboration
1973,background,joint
1974,cause,background
1975,effect,joint
1976,concession,elaboration
1977,purpose,contrast
1978,conclusion,restatement
1979,cause-effect,cause
1980,elaboration,elaboration
1981,effect,joint
1982,concession,concession
1983,purpose,joint
1984,elaboration,elaboration
1985,condition,condition
1986,purpose,attribution
1987,concession,elaboration
1988,cause-effect,cause
1989,cause-effect,cause
1990,sequence,sequence
1991,attribution,attribution
1992,elaboration,elaboration
1993,purpose,purpose
1994,cause-effect,cause
1995,solutionhood,preparation
1996,joint,joint
1997,effect,joint
1998,purpose,joint
1999,cause-effect,cause
2000,cause,joint
2001,purpose,purpose
2002,elaboration,elaboration
2003,restatement,restatement
2004,evidence,preparation
2005,effect,cause
2006,joint,joint
2007,joint,joint
2008,conclusion,elaboration
2009,background,purpose
2010,purpose,joint
2011,sequence,evaluation
2012,purpose,background
2013,cause-effect,cause-effect
2014,contrast,contrast
2015,joint,joint
2016,elaboration,elaboration
2017,joint,joint
2018,comparison,preparation
2019,concession,elaboration
2020,elaboration,elaboration
2021,condition,elaboration
2022,elaboration,elaboration
2023,contrast,contrast
2024,cause,joint
2025,elaboration,concession
2026,cause-effect,cause
2027,purpose,purpose
2028,elaboration,elaboration
2029,condition,elaboration
2030,background,background
2031,cause-effect,cause-effect
2032,cause,joint
2033,contrast,contrast
2034,joint,joint
2035,evidence,evidence
2036,joint,joint
2037,cause,joint
2038,elaboration,elaboration
2039,antithesis,contrast
2040,effect,joint
2041,purpose,purpose
2042,conclusion,condition
2043,elaboration,elaboration
2044,background,joint
2045,solutionhood,preparation
2046,concession,elaboration
2047,motivation,elaboration
2048,motivation,elaboration
2049,solutionhood,preparation
2050,effect,joint
2051,evidence,preparation
2052,elaboration,elaboration
2053,motivation,elaboration
2054,background,joint
2055,joint,joint
2056,effect,joint
2057,elaboration,elaboration
2058,evaluation,sequence
2059,elaboration,elaboration
2060,cause-effect,cause
2061,attribution,attribution
2062,background,joint
2063,cause,background
2064,conclusion,condition
2065,elaboration,elaboration
2066,cause,joint
2067,cause,joint
2068,sequence,evidence
2069,contrast,contrast
2070,condition,restatement
2071,purpose,joint
2072,joint,joint
2073,solutionhood,preparation
2074,sequence,evaluation
2075,background,joint
2076,background,joint
2077,joint,background
2078,cause,joint
2079,effect,purpose
2080,elaboration,elaboration
2081,restatement,restatement
2082,evaluation,evidence
2083,attribution,attribution
2084,joint,joint
2085,elaboration,elaboration
2086,cause-effect,cause
2087,cause,joint
2088,purpose,joint
2089,attribution,attribution
2090,attribution,attribution
2091,elaboration,elaboration
2092,cause-effect,cause
2093,purpose,purpose
2094,effect,joint
2095,cause,joint
2096,attribution,attribution
2097,conclusion,elaboration
2098,joint,joint
2099,background,background
2100,elaboration,elaboration
2101,elaboration,elaboration
2102,comparison,comparison
2103,background,background
2104,elaboration,elaboration
2105,elaboration,elaboration
2106,purpose,joint
2107,contrast,attribution
2108,evaluation,comparison
2109,elaboration,elaboration
2110,effect,joint
2111,purpose,purpose
2112,effect,joint
2113,elaboration,elaboration
2114,contrast,contrast
2115,background,joint
2116,condition,elaboration
2117,elaboration,elaboration
2118,solutionhood,evaluation
2119,cause-effect,cause
2120,elaboration,elaboration
2121,elaboration,elaboration
2122,elaboration,elaboration
2123,elaboration,elaboration
2124,joint,joint
2125,concession,elaboration
2126,elaboration,elaboration
2127,motivation,elaboration
2128,effect,joint
2129,joint,cause
2130,evaluation,evaluation
2131,interpretation-evaluation,restatement
2132,contrast,contrast
2133,effect,joint
2134,contrast,contrast
2135,cause-effect,cause
2136,preparation,preparation
2137,evaluation,evaluation
2138,condition,condition
2139,evaluation,evaluation
2140,elaboration,elaboration
2141,concession,elaboration
2142,condition,elaboration
2143,cause,joint
2144,effect,joint
2145,joint,joint
2146,elaboration,sequence
2147,evaluation,evidence
2148,purpose,joint
2149,elaboration,elaboration
2150,elaboration,elaboration
2151,effect,joint
2152,purpose,purpose
2153,cause-effect,cause
2154,evidence,evaluation
2155,joint,joint
2156,effect,purpose
2157,condition,condition
2158,evaluation,evaluation
2159,cause-effect,cause-effect
2160,purpose,joint
2161,preparation,sequence
2162,cause-effect,cause
2163,cause-effect,cause
2164,purpose,purpose
2165,evidence,preparation
2166,cause-effect,cause-effect
2167,purpose,joint
2168,condition,elaboration
2169,cause-effect,cause
2170,evidence,sequence
2171,effect,joint
2172,purpose,joint
2173,condition,condition
2174,motivation,motivation
2175,elaboration,elaboration
2176,cause-effect,cause
2177,background,background
2178,attribution,contrast
2179,motivation,elaboration
2180,joint,joint
2181,condition,condition
2182,joint,cause
2183,elaboration,elaboration
2184,conclusion,condition
2185,purpose,joint
2186,elaboration,elaboration
2187,concession,elaboration
2188,cause,joint
2189,joint,joint
2190,evidence,preparation
2191,joint,joint
2192,elaboration,elaboration
2193,purpose,purpose
2194,conclusion,elaboration
2195,cause,joint
2196,preparation,preparation
2197,cause-effect,cause
2198,elaboration,elaboration
2199,condition,condition
2200,background,joint
2201,elaboration,elaboration
2202,comparison,comparison
2203,condition,elaboration
2204,cause,joint
2205,purpose,joint
2206,effect,joint
2207,joint,joint
2208,concession,elaboration
2209,cause-effect,cause
2210,condition,condition
2211,evaluation,evidence
2212,contrast,contrast
2213,evaluation,evaluation
2214,elaboration,elaboration
2215,background,cause
2216,elaboration,elaboration
2217,elaboration,elaboration
2218,evaluation,sequence
2219,sequence,sequence
2220,elaboration,elaboration
2221,elaboration,elaboration
2222,restatement,interpretation-evaluation
2223,comparison,comparison
2224,attribution,attribution
2225,purpose,purpose
2226,purpose,joint
2227,preparation,evaluation
2228,evidence,evaluation
2229,evidence,evidence
2230,attribution,attribution
2231,concession,condition
2232,sequence,sequence
2233,condition,elaboration
2234,sequence,sequence
2235,evaluation,evidence
2236,comparison,comparison
2237,cause,background
2238,effect,joint
2239,sequence,evidence
2240,cause,cause
2241,cause,joint
2242,evaluation,evaluation
2243,elaboration,sequence
2244,condition,condition
2245,motivation,elaboration
2246,evidence,preparation
2247,elaboration,elaboration
2248,cause-effect,cause
2249,elaboration,elaboration
2250,joint,joint
2251,cause-effect,cause
2252,joint,joint
2253,conclusion,restatement
2254,contrast,contrast
2255,purpose,purpose
2256,evidence,preparation
2257,background,joint
2258,background,attribution
2259,concession,concession
2260,evidence,sequence
2261,background,attribution
2262,effect,joint
2263,contrast,contrast
2264,effect,joint
2265,condition,condition
2266,evaluation,preparation
2267,evidence,solutionhood
2268,elaboration,elaboration
2269,cause-effect,cause
2270,cause,joint
2271,elaboration,elaboration
2272,joint,cause
2273,sequence,sequence
2274,attribution,attribution
2275,sequence,evaluation
2276,cause,joint
2277,contrast,contrast
2278,joint,joint
2279,cause-effect,cause
2280,condition,condition
2281,purpose,purpose
2282,cause-effect,cause
2283,elaboration,elaboration
2284,elaboration,elaboration
2285,evaluation,evidence
2286,effect,joint
2287,elaboration,elaboration
2288,purpose,purpose
2289,cause-effect,cause
2290,elaboration,elaboration
2291,cause,joint
2292,elaboration,elaboration
2293,conclusion,condition
2294,effect,joint
2295,evidence,preparation
2296,contrast,contrast
2297,elaboration,elaboration
2298,elaboration,elaboration
2299,cause-effect,cause
2300,purpose,attribution
2301,condition,elaboration
2302,evidence,preparation
2303,elaboration,elaboration
2304,cause,joint
2305,restatement,restatement
2306,purpose,purpose
2307,condition,condition
2308,contrast,contrast
2309,cause,joint
2310,joint,joint
2311,elaboration,elaboration
2312,concession,condition
2313,concession,concession
2314,elaboration,elaboration
2315,condition,elaboration
2316,motivation,concession
2317,conclusion,condition
2318,effect,joint
2319,elaboration,elaboration
2320,background,joint
2321,motivation,elaboration
2322,cause-effect,cause
2323,evaluation,evidence
2324,background,joint
2325,background,background
2326,solutionhood,preparation
2327,attribution,effect
2328,sequence,sequence
2329,contrast,contrast
2330,condition,elaboration
2331,solutionhood,solutionhood
2332,elaboration,elaboration
2333,elaboration,elaboration
2334,sequence,sequence
2335,contrast,contrast
2336,restatement,restatement
2337,conclusion,elaboration
2338,purpose,attribution
2339,effect,joint
2340,cause-effect,cause
2341,cause,joint
2342,condition,elaboration
2343,background,background
2344,joint,joint
2345,joint,joint
2346,evidence,sequence
2347,elaboration,elaboration
2348,effect,joint
2349,joint,joint
2350,elaboration,elaboration
2351,condition,condition
2352,condition,condition
2353,solutionhood,evaluation
2354,attribution,attribution
2355,elaboration,elaboration
2356,purpose,joint
2357,attribution,attribution
2358,evidence,sequence
2359,cause-effect,cause
2360,preparation,preparation
2361,effect,joint
2362,concession,elaboration
2363,attribution,attribution
2364,elaboration,elaboration
2365,sequence,sequence
2366,joint,joint
2367,effect,joint
2368,elaboration,elaboration
2369,elaboration,elaboration
2370,condition,elaboration
2371,elaboration,elaboration
2372,elaboration,elaboration
2373,effect,joint
2374,effect,joint
2375,concession,condition
2376,contrast,contrast
2377,elaboration,elaboration
2378,preparation,comparison
2379,elaboration,elaboration
2380,evidence,preparation
2381,concession,elaboration
2382,elaboration,elaboration
2383,purpose,joint
2384,evaluation,evidence
2385,effect,joint
2386,contrast,contrast
2387,evaluation,evaluation
2388,elaboration,elaboration
2389,elaboration,elaboration
2390,purpose,purpose
2391,joint,joint
2392,joint,joint
2393,joint,joint
2394,motivation,elaboration
2395,concession,elaboration
2396,evidence,evaluation
2397,contrast,contrast
2398,concession,concession
2399,joint,joint
2400,cause-effect,cause
2401,effect,joint
2402,condition,elaboration
2403,attribution,attribution
2404,condition,elaboration
2405,background,joint
2406,elaboration,elaboration
2407,background,joint
2408,contrast,attribution
2409,concession,condition
2410,evaluation,preparation
2411,elaboration,elaboration
2412,effect,joint
2413,sequence,sequence
2414,background,joint
2415,purpose,joint
2416,attribution,attribution
2417,comparison,preparation
2418,evidence,preparation
2419,elaboration,elaboration
2420,sequence,sequence
2421,condition,condition
2422,elaboration,elaboration
2423,concession,elaboration
2424,purpose,joint
2425,evaluation,evidence
2426,joint,joint
2427,concession,elaboration
2428,elaboration,elaboration
2429,cause-effect,cause
2430,effect,joint
2431,conclusion,elaboration
2432,condition,condition
2433,effect,joint
2434,condition,elaboration
2435,evidence,preparation
2436,elaboration,elaboration
2437,purpose,joint
2438,background,effect
2439,background,background
2440,elaboration,elaboration
2441,joint,joint
2442,purpose,purpose
2443,contrast,contrast
2444,concession,elaboration
2445,concession,elaboration
2446,purpose,purpose
2447,cause,background
2448,concession,elaboration
2449,conclusion,elaboration
2450,purpose,purpose
2451,cause-effect,cause-effect
2452,elaboration,elaboration
2453,effect,joint
2454,elaboration,elaboration
2455,evaluation,evaluation
2456,concession,elaboration
2457,concession,condition
2458,evidence,sequence
2459,background,attribution
2460,elaboration,elaboration
2461,evidence,preparation
2462,preparation,preparation
2463,cause,joint
2464,contrast,contrast
2465,interpretation-evaluation,condition
2466,contrast,contrast
2467,condition,interpretation-evaluation
2468,effect,joint
2469,effect,joint
2470,background,attribution
2471,purpose,joint
2472,elaboration,elaboration
2473,contrast,contrast
2474,contrast,attribution
2475,condition,condition
2476,conclusion,condition
2477,effect,joint
2478,sequence,sequence
2479,condition,elaboration
2480,background,joint
2481,evaluation,evaluation
2482,elaboration,elaboration
2483,contrast,contrast
2484,cause-effect,cause
2485,joint,joint
2486,comparison,comparison
2487,cause-effect,cause
2488,background,joint
2489,joint,cause
2490,background,background
2491,evidence,evidence
2492,cause-effect,cause
2493,joint,joint
2494,cause-effect,cause
2495,elaboration,elaboration
2496,effect,joint
2497,cause-effect,cause
2498,contrast,contrast
2499,purpose,purpose
2500,solutionhood,evaluation
2501,purpose,purpose
2502,evidence,sequence
2503,purpose,purpose
2504,background,joint
2505,solutionhood,solutionhood
2506,comparison,solutionhood
2507,condition,elaboration
2508,conclusion,elaboration
2509,evidence,evidence
2510,joint,joint
2511,sequence,sequence
2512,sequence,evidence
2513,condition,condition
2514,contrast,contrast
2515,condition,elaboration
2516,effect,joint
2517,purpose,purpose
2518,comparison,comparison
2519,cause,joint
2520,elaboration,elaboration
2521,condition,elaboration
2522,elaboration,elaboration
2523,background,background
2524,condition,elaboration
2525,elaboration,elaboration
2526,cause,joint
2527,condition,condition
2528,purpose,purpose
2529,joint,joint
2530,conclusion,elaboration
2531,condition,elaboration
2532,purpose,joint
2533,restatement,restatement
2534,contrast,contrast
2535,elaboration,elaboration
2536,evaluation,evidence
2537,condition,elaboration
2538,elaboration,elaboration
2539,cause,joint
2540,cause,joint
2541,attribution,attribution
2542,evaluation,evaluation
2543,cause-effect,cause
2544,effect,joint
2545,contrast,contrast
2546,effect,joint
2547,condition,elaboration
2548,evaluation,evaluation
2549,evaluation,comparison
2550,cause,cause
2551,attribution,attribution
2552,concession,elaboration
2553,sequence,sequence
2554,contrast,contrast
2555,purpose,purpose
2556,purpose,purpose
2557,background,joint
2558,elaboration,elaboration
2559,concession,elaboration
2560,cause-effect,cause-effect
2561,purpose,purpose
2562,sequence,sequence
2563,attribution,attribution
2564,comparison,comparison
2565,cause-effect,cause
2566,cause,joint
2567,effect,joint
2568,attribution,attribution
2569,elaboration,elaboration
2570,background,background
2571,cause-effect,cause
2572,comparison,preparation
2573,concession,elaboration
2574,cause,joint
2575,cause,joint
2576,condition,condition
2577,motivation,elaboration
2578,sequence,sequence
2579,condition,condition
2580,joint,joint
2581,cause-effect,cause
2582,contrast,contrast
2583,joint,background
2584,evaluation,evaluation
2585,cause-effect,cause
2586,joint,joint
2587,purpose,joint
2588,conclusion,elaboration
2589,cause,joint
2590,background,background
2591,elaboration,elaboration
2592,cause,joint
2593,background,background
2594,effect,joint
2595,elaboration,elaboration
2596,cause,joint
2597,background,joint
2598,cause-effect,cause
2599,condition,elaboration
2600,cause-effect,cause
2601,evaluation,evidence
2602,conclusion,elaboration
2603,elaboration,elaboration
2604,concession,elaboration
2605,contrast,contrast
2606,joint,joint
2607,attribution,attribution
2608,sequence,sequence
2609,evidence,solutionhood
2610,cause,joint
2611,condition,elaboration
2612,attribution,attribution
2613,sequence,sequence
2614,joint,joint
2615,effect,joint
2616,elaboration,elaboration
2617,elaboration,elaboration
2618,cause,joint
2619,elaboration,sequence
2620,evaluation,evaluation
2621,condition,condition
2622,background,joint
2623,evidence,preparation
2624,contrast,contrast
2625,motivation,elaboration
2626,concession,condition
2627,concession,elaboration
2628,purpose,joint
2629,contrast,contrast
2630,purpose,purpose
2631,attribution,attribution
2632,background,joint
2633,motivation,elaboration
2634,contrast,contrast
2635,evaluation,evaluation
2636,cause-effect,cause
2637,evaluation,preparation
2638,evaluation,evaluation
2639,contrast,contrast
2640,motivation,elaboration
2641,attribution,attribution
2642,joint,joint
2643,cause,joint
2644,conclusion,elaboration
2645,attribution,attribution
2646,cause-effect,cause-effect
2647,joint,joint
2648,evaluation,sequence
2649,effect,joint
2650,condition,elaboration
2651,attribution,attribution
2652,attribution,attribution
2653,evidence,preparation
2654,effect,joint
2655,cause,joint
2656,concession,elaboration
2657,condition,elaboration
2658,effect,joint
